comune,comuneLabel,cordinate,comuneLabelCapital
http://www.wikidata.org/entity/Q456,Lyon,Point(4.841388888 45.758888888),LYON
http://www.wikidata.org/entity/Q457,Poissy,Point(2.044722222 48.928888888),POISSY
http://www.wikidata.org/entity/Q478,Derval,Point(-1.671388888 47.6675),DERVAL
http://www.wikidata.org/entity/Q582,Villeurbanne,Point(4.879444444 45.766111111),VILLEURBANNE
http://www.wikidata.org/entity/Q621,Versailles,Point(2.134166666 48.804722222),VERSAILLES
http://www.wikidata.org/entity/Q647,Rennes,Point(-1.680833333 48.114166666),RENNES
http://www.wikidata.org/entity/Q648,Lille,Point(3.0575 50.631944444),LILLE
http://www.wikidata.org/entity/Q1289,Grenoble,Point(5.726388888 45.186944444),GRENOBLE
http://www.wikidata.org/entity/Q1291,Bron,Point(4.913055555 45.738611111),BRON
http://www.wikidata.org/entity/Q1476,Le Mans,Point(0.196944444 48.004166666),LE MANS
http://www.wikidata.org/entity/Q1479,Bordeaux,Point(-0.579444444 44.837777777),BORDEAUX
http://www.wikidata.org/entity/Q1504,Cublize,Point(4.3775 46.018055555),CUBLIZE
http://www.wikidata.org/entity/Q1534,Saint-Just-d'Avray,Point(4.446111111 46.001944444),SAINT-JUST-D'AVRAY
http://www.wikidata.org/entity/Q1539,Ronno,Point(4.3825 45.984722222),RONNO
http://www.wikidata.org/entity/Q1548,Valsonne,Point(4.429722222 45.946388888),VALSONNE
http://www.wikidata.org/entity/Q1549,Amplepuis,Point(4.330277777 45.9725),AMPLEPUIS
http://www.wikidata.org/entity/Q1813,Saint-Tropez,Point(6.638611111 43.269722222),SAINT-TROPEZ
http://www.wikidata.org/entity/Q1961,Lozanne,Point(4.680833333 45.857222222),LOZANNE
http://www.wikidata.org/entity/Q1964,Monsols,Point(4.52 46.219444444),MONSOLS
http://www.wikidata.org/entity/Q1966,Dième,Point(4.465555555 45.961666666),DIèME
http://www.wikidata.org/entity/Q1967,Chamelet,Point(4.509722222 45.983611111),CHAMELET
http://www.wikidata.org/entity/Q1969,Ternand,Point(4.534722222 45.944722222),TERNAND
http://www.wikidata.org/entity/Q1970,Saint-Clément-sur-Valsonne,Point(4.454444444 45.923611111),SAINT-CLéMENT-SUR-VALSONNE
http://www.wikidata.org/entity/Q1975,Grandris,Point(4.475277777 46.037777777),GRANDRIS
http://www.wikidata.org/entity/Q1976,Givors,Point(4.768888888 45.590555555),GIVORS
http://www.wikidata.org/entity/Q1977,Rivolet,Point(4.601944444 46.005833333),RIVOLET
http://www.wikidata.org/entity/Q1981,Chénas,Point(4.719444444 46.212222222),CHéNAS
http://www.wikidata.org/entity/Q1982,Odenas,Point(4.646666666 46.088055555),ODENAS
http://www.wikidata.org/entity/Q1983,Oingt,Point(4.582222222 45.947777777),OINGT
http://www.wikidata.org/entity/Q2026,Chambost-Allières,Point(4.498611111 46.018333333),CHAMBOST-ALLIèRES
http://www.wikidata.org/entity/Q3327,Lourdes,Point(-0.045277777 43.095),LOURDES
http://www.wikidata.org/entity/Q3506,Saint-Brice,Point(-0.277222222 45.688055555),SAINT-BRICE
http://www.wikidata.org/entity/Q3566,Bussières,Point(4.268333333 45.8375),BUSSIèRES
http://www.wikidata.org/entity/Q3581,Roanne,Point(4.068055555 46.036111111),ROANNE
http://www.wikidata.org/entity/Q3595,Chazelles,Point(0.366944444 45.6475),CHAZELLES
http://www.wikidata.org/entity/Q4043,Fougères,Point(-1.2 48.351666666),FOUGèRES
http://www.wikidata.org/entity/Q4054,"Francheville, Rhône",Point(4.763611111 45.736388888),"FRANCHEVILLE, RHôNE"
http://www.wikidata.org/entity/Q4945,Aunay-en-Bazois,Point(3.698611111 47.115277777),AUNAY-EN-BAZOIS
http://www.wikidata.org/entity/Q4946,Asnan,Point(3.552777777 47.308888888),ASNAN
http://www.wikidata.org/entity/Q4947,Authiou,Point(3.415555555 47.271944444),AUTHIOU
http://www.wikidata.org/entity/Q4952,Vougeot,Point(4.963611111 47.176388888),VOUGEOT
http://www.wikidata.org/entity/Q4953,Voudenay,Point(4.379444444 47.093333333),VOUDENAY
http://www.wikidata.org/entity/Q4954,Vosne-Romanée,Point(4.953888888 47.159444444),VOSNE-ROMANéE
http://www.wikidata.org/entity/Q4955,Arleuf,Point(4.0225 47.044722222),ARLEUF
http://www.wikidata.org/entity/Q4956,Armes,Point(3.547777777 47.458611111),ARMES
http://www.wikidata.org/entity/Q4965,Villars-et-Villenotte,Point(4.3775 47.511944444),VILLARS-ET-VILLENOTTE
http://www.wikidata.org/entity/Q4966,Vonges,Point(5.399444444 47.292222222),VONGES
http://www.wikidata.org/entity/Q4967,Alligny-Cosne,Point(3.061944444 47.454166666),ALLIGNY-COSNE
http://www.wikidata.org/entity/Q4968,Villaines-les-Prévôtes,Point(4.306388888 47.554166666),VILLAINES-LES-PRéVôTES
http://www.wikidata.org/entity/Q5489,Troyes,Point(4.078055555 48.298888888),TROYES
http://www.wikidata.org/entity/Q6381,Sarlat-la-Canéda,Point(1.216666666 44.89),SARLAT-LA-CANéDA
http://www.wikidata.org/entity/Q6393,Brive-la-Gaillarde,Point(1.533055555 45.158888888),BRIVE-LA-GAILLARDE
http://www.wikidata.org/entity/Q6397,Avignon,Point(4.808333333 43.948611111),AVIGNON
http://www.wikidata.org/entity/Q6441,Montpellier,Point(3.877230555 43.610919444),MONTPELLIER
http://www.wikidata.org/entity/Q6454,Calais,Point(1.855555555 50.9475),CALAIS
http://www.wikidata.org/entity/Q6544,Libourne,Point(-0.243888888 44.915277777),LIBOURNE
http://www.wikidata.org/entity/Q6548,Orléans,Point(1.904166666 47.902222222),ORLéANS
http://www.wikidata.org/entity/Q6555,Narbonne,Point(3.003611111 43.184722222),NARBONNE
http://www.wikidata.org/entity/Q6582,Carcassonne,Point(2.351388888 43.215833333),CARCASSONNE
http://www.wikidata.org/entity/Q6588,Périgueux,Point(0.718055555 45.184166666),PéRIGUEUX
http://www.wikidata.org/entity/Q6593,Vannes,Point(-2.761666666 47.655),VANNES
http://www.wikidata.org/entity/Q6602,Strasbourg,Point(7.752222222 48.573333333),STRASBOURG
http://www.wikidata.org/entity/Q6603,Steenvoorde,Point(2.582777777 50.809444444),STEENVOORDE
http://www.wikidata.org/entity/Q6616,Poitiers,Point(0.335277777 46.581111111),POITIERS
http://www.wikidata.org/entity/Q6625,Agen,Point(0.618611111 44.203055555),AGEN
http://www.wikidata.org/entity/Q6627,Reynès,Point(2.708333333 42.475277777),REYNèS
http://www.wikidata.org/entity/Q6643,Céret,Point(2.751388888 42.488055555),CéRET
http://www.wikidata.org/entity/Q6660,Coustouges,Point(2.649722222 42.367777777),COUSTOUGES
http://www.wikidata.org/entity/Q6667,Cerbère,Point(3.164722222 42.443333333),CERBèRE
http://www.wikidata.org/entity/Q6684,Le Perthus,Point(2.862777777 42.464166666),LE PERTHUS
http://www.wikidata.org/entity/Q6730,Perpignan,Point(2.894722222 42.6975),PERPIGNAN
http://www.wikidata.org/entity/Q6753,Banyuls-sur-Mer,Point(3.1275 42.482222222),BANYULS-SUR-MER
http://www.wikidata.org/entity/Q6864,Ruminghem,Point(2.157777777 50.859444444),RUMINGHEM
http://www.wikidata.org/entity/Q6960,Pagny-le-Château,Point(5.196388888 47.047222222),PAGNY-LE-CHâTEAU
http://www.wikidata.org/entity/Q6980,Franxault,Point(5.277222222 47.053333333),FRANXAULT
http://www.wikidata.org/entity/Q7003,Dijon,Point(5.041944444 47.323055555),DIJON
http://www.wikidata.org/entity/Q7112,Aigues-Juntes,Point(1.470833333 43.055555555),AIGUES-JUNTES
http://www.wikidata.org/entity/Q7117,Aigues-Vives,Point(1.875555555 42.996666666),AIGUES-VIVES
http://www.wikidata.org/entity/Q21240,Biblisheim,Point(7.795 48.898888888),BIBLISHEIM
http://www.wikidata.org/entity/Q21241,Dossenheim-sur-Zinsel,Point(7.402777777 48.804722222),DOSSENHEIM-SUR-ZINSEL
http://www.wikidata.org/entity/Q21242,Barembach,Point(7.23 48.476111111),BAREMBACH
http://www.wikidata.org/entity/Q21243,Bolsenheim,Point(7.608888888 48.419166666),BOLSENHEIM
http://www.wikidata.org/entity/Q21244,Dinsheim-sur-Bruche,Point(7.426388888 48.542222222),DINSHEIM-SUR-BRUCHE
http://www.wikidata.org/entity/Q21245,Bettwiller,Point(7.179166666 48.886388888),BETTWILLER
http://www.wikidata.org/entity/Q21246,Buswiller,Point(7.559166666 48.819722222),BUSWILLER
http://www.wikidata.org/entity/Q21247,Bernardswiller,Point(7.464444444 48.453333333),BERNARDSWILLER
http://www.wikidata.org/entity/Q21248,Boofzheim,Point(7.680833333 48.331666666),BOOFZHEIM
http://www.wikidata.org/entity/Q21249,Breitenau,Point(7.291944444 48.326666666),BREITENAU
http://www.wikidata.org/entity/Q21250,Bernolsheim,Point(7.689722222 48.756111111),BERNOLSHEIM
http://www.wikidata.org/entity/Q21251,Dieffenbach-au-Val,Point(7.326388888 48.314166666),DIEFFENBACH-AU-VAL
http://www.wikidata.org/entity/Q21252,Bourgheim,Point(7.495 48.418888888),BOURGHEIM
http://www.wikidata.org/entity/Q21253,Bourg-Bruche,Point(7.138055555 48.355833333),BOURG-BRUCHE
http://www.wikidata.org/entity/Q21254,Baldenheim,Point(7.538333333 48.237777777),BALDENHEIM
http://www.wikidata.org/entity/Q21255,Donnenheim,Point(7.651666666 48.717777777),DONNENHEIM
http://www.wikidata.org/entity/Q21256,Avolsheim,Point(7.501111111 48.561388888),AVOLSHEIM
http://www.wikidata.org/entity/Q21257,Auenheim,Point(8.009722222 48.811944444),AUENHEIM
http://www.wikidata.org/entity/Q21258,Dimbsthal,Point(7.358055555 48.671666666),DIMBSTHAL
http://www.wikidata.org/entity/Q21259,Bietlenheim,Point(7.781388888 48.719444444),BIETLENHEIM
http://www.wikidata.org/entity/Q21260,Kertzfeld,Point(7.567777777 48.380277777),KERTZFELD
http://www.wikidata.org/entity/Q21261,Gerstheim,Point(7.7025 48.382222222),GERSTHEIM
http://www.wikidata.org/entity/Q21262,Hangenbieten,Point(7.613888888 48.559166666),HANGENBIETEN
http://www.wikidata.org/entity/Q21263,Eywiller,Point(7.131111111 48.870555555),EYWILLER
http://www.wikidata.org/entity/Q21264,Kirrberg,Point(7.064166666 48.822222222),KIRRBERG
http://www.wikidata.org/entity/Q21265,Handschuheim,Point(7.577222222 48.602777777),HANDSCHUHEIM
http://www.wikidata.org/entity/Q21266,Hattmatt,Point(7.423055555 48.790833333),HATTMATT
http://www.wikidata.org/entity/Q21267,Kindwiller,Point(7.598055555 48.862777777),KINDWILLER
http://www.wikidata.org/entity/Q21268,Ettendorf,Point(7.582222222 48.812777777),ETTENDORF
http://www.wikidata.org/entity/Q21269,Geudertheim,Point(7.754444444 48.723611111),GEUDERTHEIM
http://www.wikidata.org/entity/Q21270,Kolbsheim,Point(7.588333333 48.560833333),KOLBSHEIM
http://www.wikidata.org/entity/Q21271,Breitenbach,Point(7.291111111 48.365),BREITENBACH
http://www.wikidata.org/entity/Q21272,Heidolsheim,Point(7.515833333 48.201388888),HEIDOLSHEIM
http://www.wikidata.org/entity/Q21273,Forstheim,Point(7.714166666 48.897222222),FORSTHEIM
http://www.wikidata.org/entity/Q21274,Kriegsheim,Point(7.729444444 48.758333333),KRIEGSHEIM
http://www.wikidata.org/entity/Q21275,Krautergersheim,Point(7.566666666 48.475555555),KRAUTERGERSHEIM
http://www.wikidata.org/entity/Q21276,Hegeney,Point(7.741111111 48.890555555),HEGENEY
http://www.wikidata.org/entity/Q21277,Gougenheim,Point(7.566111111 48.701944444),GOUGENHEIM
http://www.wikidata.org/entity/Q21278,Gottenhouse,Point(7.361111111 48.720833333),GOTTENHOUSE
http://www.wikidata.org/entity/Q21279,Kesseldorf,Point(8.0675 48.875833333),KESSELDORF
http://www.wikidata.org/entity/Q21280,Gertwiller,Point(7.467777777 48.410833333),GERTWILLER
http://www.wikidata.org/entity/Q21281,Keffenach,Point(7.882222222 48.964722222),KEFFENACH
http://www.wikidata.org/entity/Q21282,Kirchheim,Point(7.495833333 48.609444444),KIRCHHEIM
http://www.wikidata.org/entity/Q21283,Gottesheim,Point(7.48 48.774722222),GOTTESHEIM
http://www.wikidata.org/entity/Q21284,Heiligenstein,Point(7.450277777 48.423055555),HEILIGENSTEIN
http://www.wikidata.org/entity/Q21285,Keskastel,Point(7.043888888 48.971388888),KESKASTEL
http://www.wikidata.org/entity/Q21286,Kienheim,Point(7.578888888 48.688611111),KIENHEIM
http://www.wikidata.org/entity/Q21287,Fouday,Point(7.186111111 48.420833333),FOUDAY
http://www.wikidata.org/entity/Q21288,Gingsheim,Point(7.588888888 48.716944444),GINGSHEIM
http://www.wikidata.org/entity/Q21289,Forstfeld,Point(8.038611111 48.860277777),FORSTFELD
http://www.wikidata.org/entity/Q21290,Riedseltz,Point(7.953055555 48.993333333),RIEDSELTZ
http://www.wikidata.org/entity/Q21291,Morsbronn-les-Bains,Point(7.741944444 48.9),MORSBRONN-LES-BAINS
http://www.wikidata.org/entity/Q21292,Memmelshoffen,Point(7.869722222 48.960277777),MEMMELSHOFFEN
http://www.wikidata.org/entity/Q21293,Eckartswiller,Point(7.355 48.766111111),ECKARTSWILLER
http://www.wikidata.org/entity/Q21294,Saint-Pierre-Bois,Point(7.356944444 48.333333333),SAINT-PIERRE-BOIS
http://www.wikidata.org/entity/Q21295,Schwindratzheim,Point(7.601666666 48.756944444),SCHWINDRATZHEIM
http://www.wikidata.org/entity/Q21296,Wilwisheim,Point(7.5075 48.748333333),WILWISHEIM
http://www.wikidata.org/entity/Q21297,Meistratzheim,Point(7.543055555 48.448888888),MEISTRATZHEIM
http://www.wikidata.org/entity/Q21298,Reichshoffen,Point(7.666111111 48.934444444),REICHSHOFFEN
http://www.wikidata.org/entity/Q21299,Trimbach,Point(8.023333333 48.94),TRIMBACH
http://www.wikidata.org/entity/Q21300,Odratzheim,Point(7.488611111 48.600555555),ODRATZHEIM
http://www.wikidata.org/entity/Q21301,Pfaffenhoffen,Point(7.610833333 48.844444444),PFAFFENHOFFEN
http://www.wikidata.org/entity/Q21302,Mothern,Point(8.154166666 48.932222222),MOTHERN
http://www.wikidata.org/entity/Q21303,Niederhausbergen,Point(7.703888888 48.624166666),NIEDERHAUSBERGEN
http://www.wikidata.org/entity/Q21304,Obenheim,Point(7.689166666 48.360277777),OBENHEIM
http://www.wikidata.org/entity/Q21305,Sessenheim,Point(7.986388888 48.796944444),SESSENHEIM
http://www.wikidata.org/entity/Q21306,Oberbronn,Point(7.606944444 48.941111111),OBERBRONN
http://www.wikidata.org/entity/Q21307,Pfalzweyer,Point(7.259166666 48.805833333),PFALZWEYER
http://www.wikidata.org/entity/Q21308,Mittelschaeffolsheim,Point(7.651944444 48.700555555),MITTELSCHAEFFOLSHEIM
http://www.wikidata.org/entity/Q21309,Reutenbourg,Point(7.406388888 48.684722222),REUTENBOURG
http://www.wikidata.org/entity/Q21310,Wintzenheim-Kochersberg,Point(7.5125 48.658611111),WINTZENHEIM-KOCHERSBERG
http://www.wikidata.org/entity/Q21311,Solbach,Point(7.201388888 48.4275),SOLBACH
http://www.wikidata.org/entity/Q21312,Mommenheim,Point(7.644166666 48.7575),MOMMENHEIM
http://www.wikidata.org/entity/Q21313,Schwobsheim,Point(7.576111111 48.232777777),SCHWOBSHEIM
http://www.wikidata.org/entity/Q21314,Singrist,Point(7.387222222 48.670277777),SINGRIST
http://www.wikidata.org/entity/Q21315,Rittershoffen,Point(7.951388888 48.903611111),RITTERSHOFFEN
http://www.wikidata.org/entity/Q21316,Hindisheim,Point(7.638888888 48.469166666),HINDISHEIM
http://www.wikidata.org/entity/Q21317,Herrlisheim,Point(7.9075 48.730277777),HERRLISHEIM
http://www.wikidata.org/entity/Q21318,Innenheim,Point(7.572222222 48.495277777),INNENHEIM
http://www.wikidata.org/entity/Q21320,Epfig,Point(7.463333333 48.358888888),EPFIG
http://www.wikidata.org/entity/Q21321,Reinhardsmunster,Point(7.316944444 48.676111111),REINHARDSMUNSTER
http://www.wikidata.org/entity/Q21322,Ringendorf,Point(7.555555555 48.8075),RINGENDORF
http://www.wikidata.org/entity/Q21323,Lembach,Point(7.790555555 49.004166666),LEMBACH
http://www.wikidata.org/entity/Q21324,Schaffhouse-près-Seltz,Point(8.098888888 48.909166666),SCHAFFHOUSE-PRèS-SELTZ
http://www.wikidata.org/entity/Q21325,Niedersteinbach,Point(7.711944444 49.03),NIEDERSTEINBACH
http://www.wikidata.org/entity/Q21326,Offendorf,Point(7.916111111 48.711944444),OFFENDORF
http://www.wikidata.org/entity/Q21327,Erckartswiller,Point(7.368055555 48.876111111),ERCKARTSWILLER
http://www.wikidata.org/entity/Q21329,Elsenheim,Point(7.498611111 48.161388888),ELSENHEIM
http://www.wikidata.org/entity/Q21330,Niederlauterbach,Point(8.102777777 48.9725),NIEDERLAUTERBACH
http://www.wikidata.org/entity/Q21331,Friesenheim,Point(7.670833333 48.309722222),FRIESENHEIM
http://www.wikidata.org/entity/Q21332,Furchhausen,Point(7.438333333 48.718055555),FURCHHAUSEN
http://www.wikidata.org/entity/Q21333,Eckwersheim,Point(7.694166666 48.681111111),ECKWERSHEIM
http://www.wikidata.org/entity/Q21334,Niedersoultzbach,Point(7.466111111 48.849444444),NIEDERSOULTZBACH
http://www.wikidata.org/entity/Q21335,Ohnenheim,Point(7.507222222 48.183611111),OHNENHEIM
http://www.wikidata.org/entity/Q21336,Ottwiller,Point(7.229444444 48.864444444),OTTWILLER
http://www.wikidata.org/entity/Q21337,Friedolsheim,Point(7.484722222 48.706388888),FRIEDOLSHEIM
http://www.wikidata.org/entity/Q21338,Wingen,Point(7.815 49.026111111),WINGEN
http://www.wikidata.org/entity/Q24695,Landes,Point(-0.5975 45.992222222),LANDES
http://www.wikidata.org/entity/Q24701,Nachamps,Point(-0.624166666 46.017222222),NACHAMPS
http://www.wikidata.org/entity/Q24703,Pommiers-Moulons,Point(-0.353055555 45.324166666),POMMIERS-MOULONS
http://www.wikidata.org/entity/Q24709,Saint-Jean-de-Liversay,Point(-0.874444444 46.268888888),SAINT-JEAN-DE-LIVERSAY
http://www.wikidata.org/entity/Q24713,Villedoux,Point(-1.067222222 46.241388888),VILLEDOUX
http://www.wikidata.org/entity/Q24718,Sousmoulins,Point(-0.33 45.308611111),SOUSMOULINS
http://www.wikidata.org/entity/Q24722,Salles-sur-Mer,Point(-1.055277777 46.104444444),SALLES-SUR-MER
http://www.wikidata.org/entity/Q24725,Cours,Point(0.588888888 44.322222222),COURS
http://www.wikidata.org/entity/Q24729,Coulx,Point(0.471666666 44.4675),COULX
http://www.wikidata.org/entity/Q24740,Saint-Rogatien,Point(-1.072222222 46.151388888),SAINT-ROGATIEN
http://www.wikidata.org/entity/Q24749,Thors,Point(-0.312222222 45.831944444),THORS
http://www.wikidata.org/entity/Q24750,Saint-Pardoult,Point(-0.449722222 45.998611111),SAINT-PARDOULT
http://www.wikidata.org/entity/Q24758,Bon-Encontre,Point(0.671944444 44.186388888),BON-ENCONTRE
http://www.wikidata.org/entity/Q24761,Saint-Sauveur-d'Aunis,Point(-0.886388888 46.215555555),SAINT-SAUVEUR-D'AUNIS
http://www.wikidata.org/entity/Q24763,Saint-Vivien,Point(-1.053611111 46.079444444),SAINT-VIVIEN
http://www.wikidata.org/entity/Q24769,Ternant,Point(-0.574166666 45.949444444),TERNANT
http://www.wikidata.org/entity/Q24773,Sainte-Colombe,Point(-0.280555555 45.283055555),SAINTE-COLOMBE
http://www.wikidata.org/entity/Q24781,Caumont-sur-Garonne,Point(0.181111111 44.438888888),CAUMONT-SUR-GARONNE
http://www.wikidata.org/entity/Q24782,Saint-Martin-de-Juillers,Point(-0.360555555 45.942777777),SAINT-MARTIN-DE-JUILLERS
http://www.wikidata.org/entity/Q24784,Saint-Froult,Point(-1.06 45.917777777),SAINT-FROULT
http://www.wikidata.org/entity/Q24785,Saint-Cyr-du-Doret,Point(-0.809166666 46.279166666),SAINT-CYR-DU-DORET
http://www.wikidata.org/entity/Q24787,Bournel,Point(0.670833333 44.62),BOURNEL
http://www.wikidata.org/entity/Q24788,Neuvicq,Point(-0.185555555 45.243888888),NEUVICQ
http://www.wikidata.org/entity/Q24795,Mazerolles,Point(-0.589166666 45.555555555),MAZEROLLES
http://www.wikidata.org/entity/Q24799,Polignac,Point(-0.309166666 45.284444444),POLIGNAC
http://www.wikidata.org/entity/Q24803,Marignac,Point(-0.476111111 45.521666666),MARIGNAC
http://www.wikidata.org/entity/Q24807,Saint-Loup,Point(-0.625277777 45.998888888),SAINT-LOUP
http://www.wikidata.org/entity/Q24811,Saint-Christophe,Point(-0.946666666 46.145277777),SAINT-CHRISTOPHE
http://www.wikidata.org/entity/Q24814,Saint-Ouen-la-Thène,Point(-0.162777777 45.871388888),SAINT-OUEN-LA-THèNE
http://www.wikidata.org/entity/Q24935,Saint-Seine-sur-Vingeanne,Point(5.429722222 47.522777777),SAINT-SEINE-SUR-VINGEANNE
http://www.wikidata.org/entity/Q24936,Saint-Maurice-sur-Vingeanne,Point(5.408333333 47.578611111),SAINT-MAURICE-SUR-VINGEANNE
http://www.wikidata.org/entity/Q24939,Pouilly-sur-Vingeanne,Point(5.431944444 47.54),POUILLY-SUR-VINGEANNE
http://www.wikidata.org/entity/Q24941,Orain,Point(5.428333333 47.608333333),ORAIN
http://www.wikidata.org/entity/Q24943,Montigny-Mornay-Villeneuve-sur-Vingeanne,Point(5.437777777 47.565277777),MONTIGNY-MORNAY-VILLENEUVE-SUR-VINGEANNE
http://www.wikidata.org/entity/Q24944,Licey-sur-Vingeanne,Point(5.381666666 47.481111111),LICEY-SUR-VINGEANNE
http://www.wikidata.org/entity/Q24946,Fontenelle,Point(5.374722222 47.501666666),FONTENELLE
http://www.wikidata.org/entity/Q24948,Fontaine-Française,Point(5.369722222 47.525277777),FONTAINE-FRANçAISE
http://www.wikidata.org/entity/Q24949,Dampierre-et-Flée,Point(5.368888888 47.473888888),DAMPIERRE-ET-FLéE
http://www.wikidata.org/entity/Q24950,Chaume-et-Courchamp,Point(5.351111111 47.569444444),CHAUME-ET-COURCHAMP
http://www.wikidata.org/entity/Q24952,Bourberain,Point(5.296111111 47.500277777),BOURBERAIN
http://www.wikidata.org/entity/Q26583,Béhuard,Point(-0.644166666 47.379444444),BéHUARD
http://www.wikidata.org/entity/Q26767,Ambillou-Château,Point(-0.344166666 47.263333333),AMBILLOU-CHâTEAU
http://www.wikidata.org/entity/Q26768,Baugé,Point(-0.1 47.55),BAUGé
http://www.wikidata.org/entity/Q26770,Bouzillé,Point(-1.111111111 47.3375),BOUZILLé
http://www.wikidata.org/entity/Q26778,Chanteloup-les-Bois,Point(-0.685555555 47.094722222),CHANTELOUP-LES-BOIS
